epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,29.7183,0.62198,0.61713,0.8943,0.84086,0.80502,0.83764,0.67705,0.70679,0.94155,0.96732,0.0003095,0.0003095,0.0003095
116,29.96,0.60616,0.61445,0.89234,0.84298,0.80424,0.83606,0.67188,0.70455,0.92726,0.96297,0.00030125,0.00030125,0.00030125
117,30.1919,0.60261,0.5955,0.88398,0.83877,0.79263,0.81161,0.66408,0.71686,0.94731,0.96608,0.000293,0.000293,0.000293
118,30.4302,0.60325,0.59556,0.87799,0.82537,0.79797,0.80792,0.66466,0.7358,0.94884,0.97356,0.00028475,0.00028475,0.00028475
119,30.66,0.60647,0.58996,0.89079,0.82868,0.79311,0.83158,0.66921,0.73747,0.94652,0.97424,0.0002765,0.0002765,0.0002765
120,30.8973,0.60662,0.60411,0.87814,0.83673,0.78893,0.8327,0.667,0.72713,0.9322,0.97649,0.00026825,0.00026825,0.00026825
121,31.125,0.58152,0.5815,0.87498,0.83509,0.79311,0.83819,0.67163,0.70603,0.9455,0.96641,0.00026,0.00026,0.00026
122,31.3655,0.59988,0.58685,0.88288,0.84533,0.78636,0.83987,0.67497,0.69836,0.95044,0.97226,0.00025175,0.00025175,0.00025175
123,31.5938,0.60273,0.58222,0.88385,0.83085,0.81441,0.83463,0.67095,0.70779,0.93661,0.97644,0.0002435,0.0002435,0.0002435
124,31.8298,0.59288,0.57162,0.88342,0.8342,0.7854,0.83461,0.66352,0.73075,0.93668,0.97807,0.00023525,0.00023525,0.00023525
125,32.0548,0.56805,0.55592,0.86753,0.84192,0.78368,0.83936,0.66674,0.7309,0.9303,0.97849,0.000227,0.000227,0.000227
126,32.3833,0.59305,0.60417,0.88882,0.82459,0.77364,0.82558,0.67138,0.71801,0.93586,0.97818,0.00021875,0.00021875,0.00021875
127,32.6101,0.61492,0.59594,0.88454,0.84563,0.77445,0.84151,0.67491,0.71433,0.93456,0.97466,0.0002105,0.0002105,0.0002105
