epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,34.9394,0.59827,0.57321,0.88386,0.89673,0.76681,0.83851,0.69936,0.63704,0.92995,0.93476,0.000128,0.000128,0.000128
138,35.1741,0.59383,0.57156,0.87618,0.86801,0.75579,0.83669,0.69431,0.64639,0.95947,0.94442,0.00011975,0.00011975,0.00011975
139,35.4004,0.56658,0.57122,0.89171,0.86629,0.75579,0.83574,0.68762,0.65896,0.95908,0.9476,0.0001115,0.0001115,0.0001115
140,35.6333,0.56129,0.56663,0.88032,0.87727,0.72666,0.83733,0.69174,0.64965,0.94264,0.94991,0.00010325,0.00010325,0.00010325
141,36.574,0.53987,0.53705,0.86151,0.8233,0.78489,0.83665,0.69167,0.63905,0.93537,0.94762,9.5e-05,9.5e-05,9.5e-05
142,36.8396,0.51838,0.52716,0.86066,0.82359,0.78365,0.83289,0.69097,0.63461,0.92927,0.9471,8.675e-05,8.675e-05,8.675e-05
143,37.0724,0.53207,0.53193,0.86433,0.81437,0.77445,0.8304,0.69176,0.63175,0.93044,0.94613,7.85e-05,7.85e-05,7.85e-05
144,37.3065,0.5346,0.52293,0.86532,0.82565,0.77445,0.83558,0.69293,0.64039,0.93874,0.94608,7.025e-05,7.025e-05,7.025e-05
145,37.5345,0.49666,0.50696,0.85791,0.82723,0.77445,0.83157,0.68626,0.65039,0.9364,0.94545,6.2e-05,6.2e-05,6.2e-05
146,37.8872,0.51572,0.52548,0.85478,0.83057,0.77445,0.833,0.68526,0.65511,0.94286,0.94562,5.375e-05,5.375e-05,5.375e-05
147,38.1138,0.52899,0.53109,0.86531,0.83044,0.77445,0.83355,0.68821,0.65788,0.94484,0.94643,4.55e-05,4.55e-05,4.55e-05
148,38.3457,0.51008,0.51457,0.87505,0.82372,0.787,0.83523,0.69139,0.6494,0.9422,0.94595,3.725e-05,3.725e-05,3.725e-05
149,38.5707,0.51306,0.52601,0.86239,0.81994,0.78775,0.83475,0.69435,0.64507,0.93534,0.94554,2.9e-05,2.9e-05,2.9e-05
150,38.8056,0.50026,0.49509,0.84238,0.82067,0.78846,0.83558,0.69649,0.64604,0.93074,0.94765,2.075e-05,2.075e-05,2.075e-05
