epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,24.0235,0.87441,0.82034,0.95147,0.69054,0.79841,0.7967,0.61016,0.86093,1.00492,0.93202,0.0004085,0.0004085,0.0004085
104,24.2384,0.85947,0.78005,0.94009,0.7799,0.74743,0.81288,0.6331,0.82999,0.98664,0.9287,0.00040025,0.00040025,0.00040025
105,24.4454,0.88387,0.80514,0.93182,0.73234,0.76865,0.80873,0.63186,0.82807,0.98164,0.92852,0.000392,0.000392,0.000392
106,24.6577,0.88244,0.80604,0.94083,0.74422,0.70432,0.78875,0.62062,0.83522,0.97733,0.92655,0.00038375,0.00038375,0.00038375
107,24.9517,0.84923,0.77264,0.91878,0.74237,0.71525,0.7914,0.61805,0.84067,0.99122,0.92822,0.0003755,0.0003755,0.0003755
108,25.1638,0.87903,0.80639,0.93366,0.71036,0.7796,0.79126,0.62853,0.79419,0.96946,0.92425,0.00036725,0.00036725,0.00036725
109,25.3645,0.86255,0.79778,0.94394,0.72431,0.77086,0.79913,0.63157,0.76953,0.95967,0.91947,0.000359,0.000359,0.000359
110,25.5765,0.83992,0.78428,0.92148,0.7861,0.71063,0.81772,0.64176,0.8102,0.97202,0.93141,0.00035075,0.00035075,0.00035075
111,25.7785,0.84534,0.79527,0.94224,0.74121,0.78575,0.82035,0.64489,0.81117,0.95709,0.93327,0.0003425,0.0003425,0.0003425
112,25.9938,0.84471,0.77334,0.94466,0.83218,0.78798,0.8538,0.66426,0.80124,0.95212,0.92754,0.00033425,0.00033425,0.00033425
113,26.1985,0.83195,0.76517,0.92569,0.7976,0.77161,0.84286,0.66615,0.78752,0.94234,0.91663,0.000326,0.000326,0.000326
114,26.4141,0.81889,0.77658,0.93306,0.7797,0.73361,0.8325,0.65669,0.78435,0.95036,0.90519,0.00031775,0.00031775,0.00031775
115,26.6147,0.8763,0.8025,0.93831,0.78055,0.74537,0.82638,0.64888,0.78245,0.95375,0.90402,0.0003095,0.0003095,0.0003095
116,26.8317,0.83988,0.78913,0.93958,0.80621,0.70353,0.82094,0.64842,0.76276,0.95102,0.90525,0.00030125,0.00030125,0.00030125
117,27.0333,0.81311,0.76579,0.92461,0.82919,0.7165,0.81355,0.64891,0.7666,0.94904,0.90912,0.000293,0.000293,0.000293
118,27.2453,0.80281,0.76476,0.9337,0.87559,0.70346,0.84009,0.6549,0.77874,0.93393,0.913,0.00028475,0.00028475,0.00028475
119,27.4525,0.829,0.75932,0.911,0.82433,0.76382,0.84605,0.6466,0.78837,0.93391,0.91176,0.0002765,0.0002765,0.0002765
120,27.6647,0.79523,0.74507,0.9135,0.79252,0.75654,0.81956,0.63015,0.83338,0.93194,0.91232,0.00026825,0.00026825,0.00026825
121,27.8705,0.84008,0.7801,0.93011,0.79431,0.76565,0.81968,0.63021,0.83371,0.93504,0.91091,0.00026,0.00026,0.00026
122,28.0844,0.88453,0.76984,0.94405,0.81592,0.7436,0.83347,0.64815,0.77937,0.92381,0.90373,0.00025175,0.00025175,0.00025175
123,28.2876,0.77764,0.75772,0.92157,0.76449,0.77124,0.82915,0.65818,0.76711,0.92444,0.90277,0.0002435,0.0002435,0.0002435
124,28.5054,0.80981,0.74427,0.91509,0.83776,0.70202,0.83038,0.65986,0.77123,0.94683,0.90841,0.00023525,0.00023525,0.00023525
125,28.7117,0.84921,0.78334,0.92725,0.82969,0.7101,0.82574,0.64678,0.77616,0.95827,0.90974,0.000227,0.000227,0.000227
126,28.9281,0.81547,0.75995,0.93215,0.83165,0.70335,0.82567,0.64125,0.80079,0.96454,0.91409,0.00021875,0.00021875,0.00021875
127,29.1366,0.80747,0.75226,0.92751,0.82885,0.70335,0.83066,0.65001,0.79266,0.95629,0.91394,0.0002105,0.0002105,0.0002105
128,29.4371,0.8578,0.76465,0.94093,0.84107,0.70531,0.84067,0.6702,0.77361,0.92449,0.91814,0.00020225,0.00020225,0.00020225
129,29.6405,0.80802,0.72015,0.90249,0.85168,0.70849,0.84018,0.66716,0.77207,0.91617,0.92142,0.000194,0.000194,0.000194
130,29.8558,0.79627,0.74886,0.91361,0.84598,0.71364,0.84116,0.66359,0.77383,0.88543,0.92207,0.00018575,0.00018575,0.00018575
131,30.0617,0.81422,0.71961,0.917,0.84869,0.7204,0.84182,0.66059,0.78034,0.88843,0.92318,0.0001775,0.0001775,0.0001775
132,30.2728,0.78621,0.72343,0.91135,0.82012,0.71777,0.82359,0.65998,0.79771,0.90918,0.92408,0.00016925,0.00016925,0.00016925
133,30.4792,0.72915,0.69659,0.9088,0.86139,0.70087,0.82381,0.66203,0.80357,0.92919,0.92865,0.000161,0.000161,0.000161
134,30.6926,0.80511,0.75006,0.92578,0.85871,0.72201,0.83632,0.67095,0.79579,0.92898,0.92937,0.00015275,0.00015275,0.00015275
135,30.8965,0.8158,0.7436,0.93459,0.84148,0.72669,0.8415,0.67336,0.79498,0.92072,0.92753,0.0001445,0.0001445,0.0001445
136,31.1068,0.83565,0.74286,0.92359,0.84372,0.73225,0.8358,0.67038,0.78434,0.9025,0.92366,0.00013625,0.00013625,0.00013625
137,31.3083,0.81902,0.75574,0.92186,0.84959,0.73287,0.83787,0.66755,0.78248,0.89933,0.92171,0.000128,0.000128,0.000128
138,31.5246,0.78001,0.71829,0.91348,0.89823,0.70667,0.84661,0.6633,0.79221,0.91102,0.92356,0.00011975,0.00011975,0.00011975
139,31.7269,0.80356,0.71959,0.91665,0.86882,0.72499,0.85016,0.66944,0.79084,0.90601,0.9211,0.0001115,0.0001115,0.0001115
140,31.94,0.76675,0.71141,0.92161,0.81775,0.74457,0.83966,0.67049,0.77738,0.9133,0.92161,0.00010325,0.00010325,0.00010325
141,32.7313,0.77286,0.81196,0.92256,0.81347,0.75126,0.83765,0.67549,0.77479,0.91873,0.92331,9.5e-05,9.5e-05,9.5e-05
142,32.976,0.73089,0.74536,0.90541,0.83844,0.7406,0.83419,0.67465,0.78107,0.91307,0.92595,8.675e-05,8.675e-05,8.675e-05
143,33.1812,0.74754,0.73789,0.90889,0.84918,0.72716,0.82872,0.67002,0.7826,0.91991,0.92529,7.85e-05,7.85e-05,7.85e-05
144,33.3912,0.73634,0.71452,0.90735,0.80708,0.74094,0.82592,0.67065,0.78821,0.94134,0.92149,7.025e-05,7.025e-05,7.025e-05
145,33.6019,0.70829,0.71298,0.90609,0.80379,0.7381,0.82285,0.66361,0.79728,0.95478,0.92817,6.2e-05,6.2e-05,6.2e-05
146,33.9255,0.75396,0.73801,0.91527,0.82169,0.71372,0.82317,0.66027,0.79856,0.95532,0.92869,5.375e-05,5.375e-05,5.375e-05
147,34.13,0.75429,0.72825,0.91246,0.81207,0.72716,0.82475,0.65537,0.79904,0.94781,0.92959,4.55e-05,4.55e-05,4.55e-05
148,34.3451,0.73434,0.70781,0.9097,0.9132,0.65581,0.82524,0.65982,0.80257,0.9432,0.93527,3.725e-05,3.725e-05,3.725e-05
149,34.5449,0.75256,0.69835,0.92407,0.87912,0.67841,0.82648,0.66257,0.79866,0.93928,0.93359,2.9e-05,2.9e-05,2.9e-05
150,34.7524,0.69603,0.67747,0.88404,0.89116,0.66618,0.82832,0.66522,0.79271,0.93537,0.93639,2.075e-05,2.075e-05,2.075e-05
