epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,39.1806,0.9242,0.84609,0.96253,0.74994,0.82207,0.83763,0.62905,0.90548,1.01775,0.96721,0.0001115,0.0001115,0.0001115
140,39.4492,0.84423,0.81864,0.94319,0.75007,0.81532,0.83858,0.62589,0.95005,1.01611,0.97021,0.00010325,0.00010325,0.00010325
141,40.3805,0.74307,0.81829,0.89633,0.77237,0.78475,0.83958,0.62303,0.9405,1.02071,0.96596,9.5e-05,9.5e-05,9.5e-05
142,40.6541,0.72436,0.74536,0.89113,0.78199,0.78383,0.83705,0.63032,0.91258,1.01788,0.96695,8.675e-05,8.675e-05,8.675e-05
143,40.888,0.70253,0.73625,0.89299,0.7455,0.83238,0.83167,0.62838,0.88645,1.03108,0.96317,7.85e-05,7.85e-05,7.85e-05
144,41.1264,0.68854,0.71901,0.89248,0.79811,0.77808,0.82742,0.62723,0.87436,1.05674,0.96285,7.025e-05,7.025e-05,7.025e-05
145,41.355,0.6709,0.71098,0.87464,0.72705,0.86791,0.83213,0.62463,0.87554,1.05897,0.96199,6.2e-05,6.2e-05,6.2e-05
146,41.5952,0.68419,0.72519,0.87474,0.76904,0.77284,0.82577,0.61976,0.8918,1.05072,0.96564,5.375e-05,5.375e-05,5.375e-05
147,41.8256,0.73414,0.71851,0.89417,0.76899,0.77284,0.82439,0.61811,0.8975,1.05738,0.96389,4.55e-05,4.55e-05,4.55e-05
148,42.0641,0.71124,0.70883,0.88949,0.72471,0.84725,0.82636,0.62247,0.88695,1.04809,0.95862,3.725e-05,3.725e-05,3.725e-05
149,42.4092,0.69666,0.6921,0.88724,0.71612,0.8491,0.82737,0.62333,0.88305,1.04723,0.95744,2.9e-05,2.9e-05,2.9e-05
150,42.6453,0.64052,0.65614,0.85938,0.76323,0.78061,0.82484,0.62442,0.87946,1.04085,0.95648,2.075e-05,2.075e-05,2.075e-05
